Dato,Varslingsregioner,Region-ID,Faregrad
2020-12-06,HARDANGER,3034,1
2020-12-06,VEST_TELEMARK,3035,1
2020-12-06,HEIANE,3037,1
2020-12-07,NORDENSKIOLD_LAND,3003,2
2020-12-07,FINNMARKSKYSTEN,3006,1
2020-12-07,VEST_FINNMARK,3007,1
2020-12-07,NORD_TROMS,3009,1
2020-12-07,LYNGEN,3010,1
2020-12-07,TROMSO,3011,1
2020-12-07,SOR_TROMS,3012,1
2020-12-07,INDRE_TROMS,3013,1
2020-12-07,LOFOTEN_OG_VESTERALEN,3014,1
2020-12-07,OFOTEN,3015,1
2020-12-07,SALTEN,3016,1
2020-12-07,SVARTISEN,3017,1
2020-12-07,TROLLHEIMEN,3022,2
2020-12-07,ROMSDAL,3023,2
2020-12-07,SUNNMORE,3024,2
2020-12-07,INDRE_FJORDANE,3027,2
2020-12-07,JOTUNHEIMEN,3028,3
2020-12-07,INDRE_SOGN,3029,3
2020-12-07,VOSS,3031,3
2020-12-07,HALLINGDAL,3032,3
2020-12-07,HARDANGER,3034,3
2020-12-07,VEST_TELEMARK,3035,3
2020-12-07,HEIANE,3037,3
2020-12-08,NORDENSKIOLD_LAND,3003,2
2020-12-08,FINNMARKSKYSTEN,3006,1
2020-12-08,VEST_FINNMARK,3007,1
2020-12-08,NORD_TROMS,3009,1
2020-12-08,LYNGEN,3010,1
2020-12-08,TROMSO,3011,1
2020-12-08,SOR_TROMS,3012,1
2020-12-08,INDRE_TROMS,3013,1
2020-12-08,LOFOTEN_OG_VESTERALEN,3014,1
2020-12-08,OFOTEN,3015,1
2020-12-08,SALTEN,3016,1
2020-12-08,SVARTISEN,3017,1
2020-12-08,TROLLHEIMEN,3022,1
2020-12-08,ROMSDAL,3023,1
2020-12-08,SUNNMORE,3024,1
2020-12-08,INDRE_FJORDANE,3027,1
2020-12-08,JOTUNHEIMEN,3028,3
2020-12-08,INDRE_SOGN,3029,2
2020-12-08,VOSS,3031,3
2020-12-08,HALLINGDAL,3032,3
2020-12-08,HARDANGER,3034,2
2020-12-08,VEST_TELEMARK,3035,3
2020-12-08,HEIANE,3037,2
2020-12-09,NORDENSKIOLD_LAND,3003,2
2020-12-09,FINNMARKSKYSTEN,3006,1
2020-12-09,VEST_FINNMARK,3007,1
2020-12-09,NORD_TROMS,3009,1
2020-12-09,LYNGEN,3010,1
2020-12-09,TROMSO,3011,1
2020-12-09,SOR_TROMS,3012,1
2020-12-09,INDRE_TROMS,3013,1
2020-12-09,LOFOTEN_OG_VESTERALEN,3014,1
2020-12-09,OFOTEN,3015,1
2020-12-09,SALTEN,3016,1
2020-12-09,SVARTISEN,3017,1
2020-12-09,TROLLHEIMEN,3022,1
2020-12-09,ROMSDAL,3023,1
2020-12-09,SUNNMORE,3024,1
2020-12-09,INDRE_FJORDANE,3027,1
2020-12-09,JOTUNHEIMEN,3028,3
2020-12-09,INDRE_SOGN,3029,2
2020-12-09,VOSS,3031,3
2020-12-09,HALLINGDAL,3032,3
2020-12-09,HARDANGER,3034,2
2020-12-09,VEST_TELEMARK,3035,2
2020-12-09,HEIANE,3037,2
2020-12-10,NORDENSKIOLD_LAND,3003,2
2020-12-10,FINNMARKSKYSTEN,3006,1
2020-12-10,VEST_FINNMARK,3007,1
2020-12-10,NORD_TROMS,3009,1
2020-12-10,LYNGEN,3010,1
2020-12-10,TROMSO,3011,1
2020-12-10,SOR_TROMS,3012,1
2020-12-10,INDRE_TROMS,3013,1
2020-12-10,LOFOTEN_OG_VESTERALEN,3014,1
2020-12-10,OFOTEN,3015,1
2020-12-10,SALTEN,3016,1
2020-12-10,SVARTISEN,3017,1
2020-12-10,TROLLHEIMEN,3022,1
2020-12-10,ROMSDAL,3023,1
2020-12-10,SUNNMORE,3024,1
2020-12-10,INDRE_FJORDANE,3027,1
2020-12-10,JOTUNHEIMEN,3028,3
2020-12-10,INDRE_SOGN,3029,2
2020-12-10,VOSS,3031,2
2020-12-10,HALLINGDAL,3032,2
2020-12-10,HARDANGER,3034,2
2020-12-10,VEST_TELEMARK,3035,2
2020-12-10,HEIANE,3037,2
2020-12-11,NORDENSKIOLD_LAND,3003,1
2020-12-11,FINNMARKSKYSTEN,3006,1
2020-12-11,VEST_FINNMARK,3007,1
2020-12-11,NORD_TROMS,3009,1
2020-12-11,LYNGEN,3010,1
2020-12-11,TROMSO,3011,1
2020-12-11,SOR_TROMS,3012,1
2020-12-11,INDRE_TROMS,3013,1
2020-12-11,LOFOTEN_OG_VESTERALEN,3014,1
2020-12-11,OFOTEN,3015,1
2020-12-11,SALTEN,3016,1
2020-12-11,SVARTISEN,3017,1
2020-12-11,TROLLHEIMEN,3022,1
2020-12-11,ROMSDAL,3023,1
2020-12-11,SUNNMORE,3024,1
2020-12-11,INDRE_FJORDANE,3027,1
2020-12-11,JOTUNHEIMEN,3028,3
2020-12-11,INDRE_SOGN,3029,2
2020-12-11,VOSS,3031,2
2020-12-11,HALLINGDAL,3032,2
2020-12-11,HARDANGER,3034,2
2020-12-11,VEST_TELEMARK,3035,2
2020-12-11,HEIANE,3037,2
2020-12-12,NORDENSKIOLD_LAND,3003,1
2020-12-12,FINNMARKSKYSTEN,3006,1
2020-12-12,VEST_FINNMARK,3007,1
2020-12-12,NORD_TROMS,3009,1
2020-12-12,LYNGEN,3010,1
2020-12-12,TROMSO,3011,1
2020-12-12,SOR_TROMS,3012,1
2020-12-12,INDRE_TROMS,3013,1
2020-12-12,LOFOTEN_OG_VESTERALEN,3014,1
2020-12-12,OFOTEN,3015,1
2020-12-12,SALTEN,3016,1
2020-12-12,SVARTISEN,3017,1
2020-12-12,TROLLHEIMEN,3022,1
2020-12-12,ROMSDAL,3023,1
2020-12-12,SUNNMORE,3024,1
2020-12-12,INDRE_FJORDANE,3027,1
2020-12-12,JOTUNHEIMEN,3028,3
2020-12-12,INDRE_SOGN,3029,2
2020-12-12,VOSS,3031,2
2020-12-12,HALLINGDAL,3032,2
2020-12-12,HARDANGER,3034,2
2020-12-12,VEST_TELEMARK,3035,2
2020-12-12,HEIANE,3037,2
2020-12-13,NORDENSKIOLD_LAND,3003,2
2020-12-13,FINNMARKSKYSTEN,3006,1
2020-12-13,VEST_FINNMARK,3007,1
2020-12-13,NORD_TROMS,3009,1
2020-12-13,LYNGEN,3010,1
2020-12-13,TROMSO,3011,1
2020-12-13,SOR_TROMS,3012,1
2020-12-13,INDRE_TROMS,3013,1
2020-12-13,LOFOTEN_OG_VESTERALEN,3014,1
2020-12-13,OFOTEN,3015,1
2020-12-13,SALTEN,3016,1
2020-12-13,SVARTISEN,3017,1
2020-12-13,TROLLHEIMEN,3022,1
2020-12-13,ROMSDAL,3023,1
2020-12-13,SUNNMORE,3024,1
2020-12-13,INDRE_FJORDANE,3027,1
2020-12-13,JOTUNHEIMEN,3028,3
2020-12-13,INDRE_SOGN,3029,2
2020-12-13,VOSS,3031,2
2020-12-13,HALLINGDAL,3032,2
2020-12-13,HARDANGER,3034,2
2020-12-13,VEST_TELEMARK,3035,2
2020-12-13,HEIANE,3037,2
2020-12-14,NORDENSKIOLD_LAND,3003,2
2020-12-14,FINNMARKSKYSTEN,3006,1
2020-12-14,VEST_FINNMARK,3007,2
2020-12-14,NORD_TROMS,3009,1
2020-12-14,LYNGEN,3010,1
2020-12-14,TROMSO,3011,1
2020-12-14,SOR_TROMS,3012,1
2020-12-14,INDRE_TROMS,3013,1
2020-12-14,LOFOTEN_OG_VESTERALEN,3014,1
2020-12-14,OFOTEN,3015,1
2020-12-14,SALTEN,3016,1
2020-12-14,SVARTISEN,3017,1
2020-12-14,TROLLHEIMEN,3022,1
2020-12-14,ROMSDAL,3023,1
2020-12-14,SUNNMORE,3024,1
2020-12-14,INDRE_FJORDANE,3027,1
2020-12-14,JOTUNHEIMEN,3028,3
2020-12-14,INDRE_SOGN,3029,2
2020-12-14,VOSS,3031,2
2020-12-14,HALLINGDAL,3032,2
2020-12-14,HARDANGER,3034,2
2020-12-14,VEST_TELEMARK,3035,3
2020-12-14,HEIANE,3037,2
2020-12-15,NORDENSKIOLD_LAND,3003,2
2020-12-15,FINNMARKSKYSTEN,3006,1
2020-12-15,VEST_FINNMARK,3007,2
2020-12-15,NORD_TROMS,3009,2
2020-12-15,LYNGEN,3010,1
2020-12-15,TROMSO,3011,1
2020-12-15,SOR_TROMS,3012,1
2020-12-15,INDRE_TROMS,3013,1
2020-12-15,LOFOTEN_OG_VESTERALEN,3014,1
2020-12-15,OFOTEN,3015,1
2020-12-15,SALTEN,3016,1
2020-12-15,SVARTISEN,3017,1
2020-12-15,TROLLHEIMEN,3022,1
2020-12-15,ROMSDAL,3023,1
2020-12-15,SUNNMORE,3024,1
2020-12-15,INDRE_FJORDANE,3027,2
2020-12-15,JOTUNHEIMEN,3028,2
2020-12-15,INDRE_SOGN,3029,2
2020-12-15,VOSS,3031,2
2020-12-15,HALLINGDAL,3032,2
2020-12-15,HARDANGER,3034,2
2020-12-15,VEST_TELEMARK,3035,2
2020-12-15,HEIANE,3037,2
2020-12-16,NORDENSKIOLD_LAND,3003,2
2020-12-16,FINNMARKSKYSTEN,3006,1
2020-12-16,VEST_FINNMARK,3007,2
2020-12-16,NORD_TROMS,3009,1
2020-12-16,LYNGEN,3010,1
2020-12-16,TROMSO,3011,1
2020-12-16,SOR_TROMS,3012,1
2020-12-16,INDRE_TROMS,3013,1
2020-12-16,LOFOTEN_OG_VESTERALEN,3014,1
2020-12-16,OFOTEN,3015,1
2020-12-16,SALTEN,3016,1
2020-12-16,SVARTISEN,3017,1
2020-12-16,TROLLHEIMEN,3022,1
2020-12-16,ROMSDAL,3023,1
2020-12-16,SUNNMORE,3024,1
2020-12-16,INDRE_FJORDANE,3027,2
2020-12-16,JOTUNHEIMEN,3028,2
2020-12-16,INDRE_SOGN,3029,2
2020-12-16,VOSS,3031,2
2020-12-16,HALLINGDAL,3032,2
2020-12-16,HARDANGER,3034,2
2020-12-16,VEST_TELEMARK,3035,2
2020-12-16,HEIANE,3037,2
2020-12-17,NORDENSKIOLD_LAND,3003,2
2020-12-17,FINNMARKSKYSTEN,3006,1
2020-12-17,VEST_FINNMARK,3007,2
2020-12-17,NORD_TROMS,3009,1
2020-12-17,LYNGEN,3010,1
2020-12-17,TROMSO,3011,1
2020-12-17,SOR_TROMS,3012,1
2020-12-17,INDRE_TROMS,3013,1
2020-12-17,LOFOTEN_OG_VESTERALEN,3014,1
2020-12-17,OFOTEN,3015,1
2020-12-17,SALTEN,3016,1
2020-12-17,SVARTISEN,3017,2
2020-12-17,TROLLHEIMEN,3022,1
2020-12-17,ROMSDAL,3023,1
2020-12-17,SUNNMORE,3024,1
2020-12-17,INDRE_FJORDANE,3027,2
2020-12-17,JOTUNHEIMEN,3028,2
2020-12-17,INDRE_SOGN,3029,2
2020-12-17,VOSS,3031,2
2020-12-17,HALLINGDAL,3032,2
2020-12-17,HARDANGER,3034,2
2020-12-17,VEST_TELEMARK,3035,2
2020-12-17,HEIANE,3037,2
2020-12-18,NORDENSKIOLD_LAND,3003,2
2020-12-18,FINNMARKSKYSTEN,3006,1
2020-12-18,VEST_FINNMARK,3007,2
2020-12-18,NORD_TROMS,3009,1
2020-12-18,LYNGEN,3010,1
2020-12-18,TROMSO,3011,1
2020-12-18,SOR_TROMS,3012,1
2020-12-18,INDRE_TROMS,3013,1
2020-12-18,LOFOTEN_OG_VESTERALEN,3014,1
2020-12-18,OFOTEN,3015,1
2020-12-18,SALTEN,3016,1
2020-12-18,SVARTISEN,3017,1
2020-12-18,TROLLHEIMEN,3022,1
2020-12-18,ROMSDAL,3023,1
2020-12-18,SUNNMORE,3024,1
2020-12-18,INDRE_FJORDANE,3027,2
2020-12-18,JOTUNHEIMEN,3028,2
2020-12-18,INDRE_SOGN,3029,2
2020-12-18,VOSS,3031,2
2020-12-18,HALLINGDAL,3032,2
2020-12-18,HARDANGER,3034,2
2020-12-18,VEST_TELEMARK,3035,2
2020-12-18,HEIANE,3037,2
2020-12-19,NORDENSKIOLD_LAND,3003,2
2020-12-19,FINNMARKSKYSTEN,3006,1
2020-12-19,VEST_FINNMARK,3007,1
2020-12-19,NORD_TROMS,3009,1
2020-12-19,LYNGEN,3010,1
2020-12-19,TROMSO,3011,1
2020-12-19,SOR_TROMS,3012,1
2020-12-19,INDRE_TROMS,3013,1
2020-12-19,LOFOTEN_OG_VESTERALEN,3014,1
2020-12-19,OFOTEN,3015,1
2020-12-19,SALTEN,3016,1
2020-12-19,SVARTISEN,3017,1
2020-12-19,TROLLHEIMEN,3022,1
2020-12-19,ROMSDAL,3023,1
2020-12-19,SUNNMORE,3024,1
2020-12-19,INDRE_FJORDANE,3027,2
2020-12-19,JOTUNHEIMEN,3028,2
2020-12-19,INDRE_SOGN,3029,2
2020-12-19,VOSS,3031,3
2020-12-19,HALLINGDAL,3032,2
2020-12-19,HARDANGER,3034,2
2020-12-19,VEST_TELEMARK,3035,2
2020-12-19,HEIANE,3037,2
2020-12-20,NORDENSKIOLD_LAND,3003,2
2020-12-20,FINNMARKSKYSTEN,3006,1
2020-12-20,VEST_FINNMARK,3007,2
2020-12-20,NORD_TROMS,3009,2
2020-12-20,LYNGEN,3010,2
2020-12-20,TROMSO,3011,2
2020-12-20,SOR_TROMS,3012,2
2020-12-20,INDRE_TROMS,3013,1
2020-12-20,LOFOTEN_OG_VESTERALEN,3014,2
2020-12-20,OFOTEN,3015,1
2020-12-20,SALTEN,3016,1
2020-12-20,SVARTISEN,3017,1
2020-12-20,TROLLHEIMEN,3022,1
2020-12-20,ROMSDAL,3023,1
2020-12-20,SUNNMORE,3024,1
2020-12-20,INDRE_FJORDANE,3027,2
2020-12-20,JOTUNHEIMEN,3028,2
2020-12-20,INDRE_SOGN,3029,2
2020-12-20,VOSS,3031,2
2020-12-20,HALLINGDAL,3032,2
2020-12-20,HARDANGER,3034,2
2020-12-20,VEST_TELEMARK,3035,2
2020-12-20,HEIANE,3037,2
2020-12-21,NORDENSKIOLD_LAND,3003,2
2020-12-21,FINNMARKSKYSTEN,3006,1
2020-12-21,VEST_FINNMARK,3007,2
2020-12-21,NORD_TROMS,3009,2
2020-12-21,LYNGEN,3010,2
2020-12-21,TROMSO,3011,1
2020-12-21,SOR_TROMS,3012,1
2020-12-21,INDRE_TROMS,3013,1
2020-12-21,LOFOTEN_OG_VESTERALEN,3014,1
2020-12-21,OFOTEN,3015,1
2020-12-21,SALTEN,3016,1
2020-12-21,SVARTISEN,3017,1
2020-12-21,TROLLHEIMEN,3022,1
2020-12-21,ROMSDAL,3023,1
2020-12-21,SUNNMORE,3024,1
2020-12-21,INDRE_FJORDANE,3027,2
2020-12-21,JOTUNHEIMEN,3028,2
2020-12-21,INDRE_SOGN,3029,2
2020-12-21,VOSS,3031,2
2020-12-21,HALLINGDAL,3032,2
2020-12-21,HARDANGER,3034,2
2020-12-21,VEST_TELEMARK,3035,2
2020-12-21,HEIANE,3037,2
2020-12-22,NORDENSKIOLD_LAND,3003,2
2020-12-22,FINNMARKSKYSTEN,3006,1
2020-12-22,VEST_FINNMARK,3007,1
2020-12-22,NORD_TROMS,3009,1
2020-12-22,LYNGEN,3010,1
2020-12-22,TROMSO,3011,1
2020-12-22,SOR_TROMS,3012,1
2020-12-22,INDRE_TROMS,3013,1
2020-12-22,LOFOTEN_OG_VESTERALEN,3014,1
2020-12-22,OFOTEN,3015,1
2020-12-22,SALTEN,3016,1
2020-12-22,SVARTISEN,3017,1
2020-12-22,TROLLHEIMEN,3022,1
2020-12-22,ROMSDAL,3023,1
2020-12-22,SUNNMORE,3024,2
2020-12-22,INDRE_FJORDANE,3027,2
2020-12-22,JOTUNHEIMEN,3028,2
2020-12-22,INDRE_SOGN,3029,2
2020-12-22,VOSS,3031,2
2020-12-22,HALLINGDAL,3032,2
2020-12-22,HARDANGER,3034,2
2020-12-22,VEST_TELEMARK,3035,2
2020-12-22,HEIANE,3037,2
2020-12-23,NORDENSKIOLD_LAND,3003,2
2020-12-23,FINNMARKSKYSTEN,3006,1
2020-12-23,VEST_FINNMARK,3007,1
2020-12-23,NORD_TROMS,3009,1
2020-12-23,LYNGEN,3010,1
2020-12-23,TROMSO,3011,1
2020-12-23,SOR_TROMS,3012,1
2020-12-23,INDRE_TROMS,3013,1
2020-12-23,LOFOTEN_OG_VESTERALEN,3014,1
2020-12-23,OFOTEN,3015,1
2020-12-23,SALTEN,3016,1
2020-12-23,SVARTISEN,3017,1
2020-12-23,TROLLHEIMEN,3022,3
2020-12-23,ROMSDAL,3023,3
2020-12-23,SUNNMORE,3024,2
2020-12-23,INDRE_FJORDANE,3027,2
2020-12-23,JOTUNHEIMEN,3028,2
2020-12-23,INDRE_SOGN,3029,2
2020-12-23,VOSS,3031,2
2020-12-23,HALLINGDAL,3032,2
2020-12-23,HARDANGER,3034,2
2020-12-23,VEST_TELEMARK,3035,1
2020-12-23,HEIANE,3037,2
2020-12-24,NORDENSKIOLD_LAND,3003,2
2020-12-24,FINNMARKSKYSTEN,3006,1
2020-12-24,VEST_FINNMARK,3007,1
2020-12-24,NORD_TROMS,3009,1
2020-12-24,LYNGEN,3010,1
2020-12-24,TROMSO,3011,1
2020-12-24,SOR_TROMS,3012,1
2020-12-24,INDRE_TROMS,3013,1
2020-12-24,LOFOTEN_OG_VESTERALEN,3014,1
2020-12-24,OFOTEN,3015,1
2020-12-24,SALTEN,3016,1
2020-12-24,SVARTISEN,3017,2
2020-12-24,TROLLHEIMEN,3022,3
2020-12-24,ROMSDAL,3023,3
2020-12-24,SUNNMORE,3024,2
2020-12-24,INDRE_FJORDANE,3027,2
2020-12-24,JOTUNHEIMEN,3028,2
2020-12-24,INDRE_SOGN,3029,2
2020-12-24,VOSS,3031,2
2020-12-24,HALLINGDAL,3032,1
2020-12-24,HARDANGER,3034,2
2020-12-24,VEST_TELEMARK,3035,1
2020-12-24,HEIANE,3037,1
2020-12-25,NORDENSKIOLD_LAND,3003,2
2020-12-25,FINNMARKSKYSTEN,3006,1
2020-12-25,VEST_FINNMARK,3007,1
2020-12-25,NORD_TROMS,3009,1
2020-12-25,LYNGEN,3010,1
2020-12-25,TROMSO,3011,1
2020-12-25,SOR_TROMS,3012,1
2020-12-25,INDRE_TROMS,3013,1
2020-12-25,LOFOTEN_OG_VESTERALEN,3014,1
2020-12-25,OFOTEN,3015,1
2020-12-25,SALTEN,3016,1
2020-12-25,SVARTISEN,3017,2
2020-12-25,TROLLHEIMEN,3022,2
2020-12-25,ROMSDAL,3023,2
2020-12-25,SUNNMORE,3024,3
2020-12-25,INDRE_FJORDANE,3027,2
2020-12-25,JOTUNHEIMEN,3028,2
2020-12-25,INDRE_SOGN,3029,1
2020-12-25,VOSS,3031,2
2020-12-25,HALLINGDAL,3032,1
2020-12-25,HARDANGER,3034,2
2020-12-25,VEST_TELEMARK,3035,1
2020-12-25,HEIANE,3037,1
2020-12-26,NORDENSKIOLD_LAND,3003,1
2020-12-26,FINNMARKSKYSTEN,3006,1
2020-12-26,VEST_FINNMARK,3007,1
2020-12-26,NORD_TROMS,3009,1
2020-12-26,LYNGEN,3010,1
2020-12-26,TROMSO,3011,1
2020-12-26,SOR_TROMS,3012,1
2020-12-26,INDRE_TROMS,3013,1
2020-12-26,LOFOTEN_OG_VESTERALEN,3014,1
2020-12-26,OFOTEN,3015,1
2020-12-26,SALTEN,3016,1
2020-12-26,SVARTISEN,3017,2
2020-12-26,TROLLHEIMEN,3022,2
2020-12-26,ROMSDAL,3023,2
2020-12-26,SUNNMORE,3024,2
2020-12-26,INDRE_FJORDANE,3027,2
2020-12-26,JOTUNHEIMEN,3028,3
2020-12-26,INDRE_SOGN,3029,2
2020-12-26,VOSS,3031,2
2020-12-26,HALLINGDAL,3032,1
2020-12-26,HARDANGER,3034,2
2020-12-26,VEST_TELEMARK,3035,2
2020-12-26,HEIANE,3037,2
2020-12-27,NORDENSKIOLD_LAND,3003,1
2020-12-27,FINNMARKSKYSTEN,3006,1
2020-12-27,VEST_FINNMARK,3007,1
2020-12-27,NORD_TROMS,3009,1
2020-12-27,LYNGEN,3010,1
2020-12-27,TROMSO,3011,1
2020-12-27,SOR_TROMS,3012,1
2020-12-27,INDRE_TROMS,3013,1
2020-12-27,LOFOTEN_OG_VESTERALEN,3014,1
2020-12-27,OFOTEN,3015,1
2020-12-27,SALTEN,3016,1
2020-12-27,SVARTISEN,3017,2
2020-12-27,TROLLHEIMEN,3022,3
2020-12-27,ROMSDAL,3023,3
2020-12-27,SUNNMORE,3024,3
2020-12-27,INDRE_FJORDANE,3027,3
2020-12-27,JOTUNHEIMEN,3028,3
2020-12-27,INDRE_SOGN,3029,3
2020-12-27,VOSS,3031,3
2020-12-27,HALLINGDAL,3032,3
2020-12-27,HARDANGER,3034,3
2020-12-27,VEST_TELEMARK,3035,3
2020-12-27,HEIANE,3037,3
2020-12-28,NORDENSKIOLD_LAND,3003,1
2020-12-28,FINNMARKSKYSTEN,3006,1
2020-12-28,VEST_FINNMARK,3007,1
2020-12-28,NORD_TROMS,3009,1
2020-12-28,LYNGEN,3010,1
2020-12-28,TROMSO,3011,1
2020-12-28,SOR_TROMS,3012,1
2020-12-28,INDRE_TROMS,3013,1
2020-12-28,LOFOTEN_OG_VESTERALEN,3014,1
2020-12-28,OFOTEN,3015,1
2020-12-28,SALTEN,3016,1
2020-12-28,SVARTISEN,3017,2
2020-12-28,TROLLHEIMEN,3022,2
2020-12-28,ROMSDAL,3023,2
2020-12-28,SUNNMORE,3024,2
2020-12-28,INDRE_FJORDANE,3027,2
2020-12-28,JOTUNHEIMEN,3028,3
2020-12-28,INDRE_SOGN,3029,3
2020-12-28,VOSS,3031,2
2020-12-28,HALLINGDAL,3032,2
2020-12-28,HARDANGER,3034,3
2020-12-28,VEST_TELEMARK,3035,3
2020-12-28,HEIANE,3037,3
2020-12-29,NORDENSKIOLD_LAND,3003,2
2020-12-29,FINNMARKSKYSTEN,3006,1
2020-12-29,VEST_FINNMARK,3007,1
2020-12-29,NORD_TROMS,3009,1
2020-12-29,LYNGEN,3010,1
2020-12-29,TROMSO,3011,1
2020-12-29,SOR_TROMS,3012,1
2020-12-29,INDRE_TROMS,3013,1
2020-12-29,LOFOTEN_OG_VESTERALEN,3014,1
2020-12-29,OFOTEN,3015,1
2020-12-29,SALTEN,3016,1
2020-12-29,SVARTISEN,3017,2
2020-12-29,TROLLHEIMEN,3022,2
2020-12-29,ROMSDAL,3023,2
2020-12-29,SUNNMORE,3024,2
2020-12-29,INDRE_FJORDANE,3027,2
2020-12-29,JOTUNHEIMEN,3028,3
2020-12-29,INDRE_SOGN,3029,2
2020-12-29,VOSS,3031,2
2020-12-29,HALLINGDAL,3032,2
2020-12-29,HARDANGER,3034,2
2020-12-29,VEST_TELEMARK,3035,3
2020-12-29,HEIANE,3037,2
2020-12-30,NORDENSKIOLD_LAND,3003,2
2020-12-30,FINNMARKSKYSTEN,3006,1
2020-12-30,VEST_FINNMARK,3007,1
2020-12-30,NORD_TROMS,3009,1
2020-12-30,LYNGEN,3010,1
2020-12-30,TROMSO,3011,1
2020-12-30,SOR_TROMS,3012,1
2020-12-30,INDRE_TROMS,3013,1
2020-12-30,LOFOTEN_OG_VESTERALEN,3014,1
2020-12-30,OFOTEN,3015,1
2020-12-30,SALTEN,3016,1
2020-12-30,SVARTISEN,3017,2
2020-12-30,TROLLHEIMEN,3022,2
2020-12-30,ROMSDAL,3023,2
2020-12-30,SUNNMORE,3024,2
2020-12-30,INDRE_FJORDANE,3027,2
2020-12-30,JOTUNHEIMEN,3028,2
2020-12-30,INDRE_SOGN,3029,2
2020-12-30,VOSS,3031,2
2020-12-30,HALLINGDAL,3032,2
2020-12-30,HARDANGER,3034,2
2020-12-30,VEST_TELEMARK,3035,2
2020-12-30,HEIANE,3037,2
2020-12-31,NORDENSKIOLD_LAND,3003,2
2020-12-31,FINNMARKSKYSTEN,3006,1
2020-12-31,VEST_FINNMARK,3007,1
2020-12-31,NORD_TROMS,3009,1
2020-12-31,LYNGEN,3010,1
2020-12-31,TROMSO,3011,1
2020-12-31,SOR_TROMS,3012,1
2020-12-31,INDRE_TROMS,3013,1
2020-12-31,LOFOTEN_OG_VESTERALEN,3014,1
2020-12-31,OFOTEN,3015,1
2020-12-31,SALTEN,3016,1
2020-12-31,SVARTISEN,3017,1
2020-12-31,TROLLHEIMEN,3022,2
2020-12-31,ROMSDAL,3023,2
2020-12-31,SUNNMORE,3024,1
2020-12-31,INDRE_FJORDANE,3027,1
2020-12-31,JOTUNHEIMEN,3028,2
2020-12-31,INDRE_SOGN,3029,1
2020-12-31,VOSS,3031,2
2020-12-31,HALLINGDAL,3032,2
2020-12-31,HARDANGER,3034,2
2020-12-31,VEST_TELEMARK,3035,2
2020-12-31,HEIANE,3037,2
2021-01-01,NORDENSKIOLD_LAND,3003,2
2021-01-01,FINNMARKSKYSTEN,3006,1
2021-01-01,VEST_FINNMARK,3007,1
2021-01-01,NORD_TROMS,3009,1
2021-01-01,LYNGEN,3010,1
2021-01-01,TROMSO,3011,1
2021-01-01,SOR_TROMS,3012,1
2021-01-01,INDRE_TROMS,3013,1
2021-01-01,LOFOTEN_OG_VESTERALEN,3014,1
2021-01-01,OFOTEN,3015,1
2021-01-01,SALTEN,3016,1
2021-01-01,SVARTISEN,3017,1
2021-01-01,TROLLHEIMEN,3022,1
2021-01-01,ROMSDAL,3023,2
2021-01-01,SUNNMORE,3024,1
2021-01-01,INDRE_FJORDANE,3027,1
2021-01-01,JOTUNHEIMEN,3028,2
2021-01-01,INDRE_SOGN,3029,1
2021-01-01,VOSS,3031,2
2021-01-01,HALLINGDAL,3032,2
2021-01-01,HARDANGER,3034,2
2021-01-01,VEST_TELEMARK,3035,2
2021-01-01,HEIANE,3037,2
2021-01-02,NORDENSKIOLD_LAND,3003,2
2021-01-02,FINNMARKSKYSTEN,3006,1
2021-01-02,VEST_FINNMARK,3007,1
2021-01-02,NORD_TROMS,3009,1
2021-01-02,LYNGEN,3010,1
2021-01-02,TROMSO,3011,1
2021-01-02,SOR_TROMS,3012,1
2021-01-02,INDRE_TROMS,3013,1
2021-01-02,LOFOTEN_OG_VESTERALEN,3014,1
2021-01-02,OFOTEN,3015,1
2021-01-02,SALTEN,3016,1
2021-01-02,SVARTISEN,3017,1
2021-01-02,TROLLHEIMEN,3022,1
2021-01-02,ROMSDAL,3023,1
2021-01-02,SUNNMORE,3024,1
2021-01-02,INDRE_FJORDANE,3027,1
2021-01-02,JOTUNHEIMEN,3028,2
2021-01-02,INDRE_SOGN,3029,1
2021-01-02,VOSS,3031,2
2021-01-02,HALLINGDAL,3032,2
2021-01-02,HARDANGER,3034,2
2021-01-02,VEST_TELEMARK,3035,2
2021-01-02,HEIANE,3037,2
2021-01-03,NORDENSKIOLD_LAND,3003,3
2021-01-03,FINNMARKSKYSTEN,3006,1
2021-01-03,VEST_FINNMARK,3007,1
2021-01-03,NORD_TROMS,3009,1
2021-01-03,LYNGEN,3010,1
2021-01-03,TROMSO,3011,1
2021-01-03,SOR_TROMS,3012,1
2021-01-03,INDRE_TROMS,3013,1
2021-01-03,LOFOTEN_OG_VESTERALEN,3014,1
2021-01-03,OFOTEN,3015,1
2021-01-03,SALTEN,3016,2
2021-01-03,SVARTISEN,3017,1
2021-01-03,TROLLHEIMEN,3022,1
2021-01-03,ROMSDAL,3023,1
2021-01-03,SUNNMORE,3024,1
2021-01-03,INDRE_FJORDANE,3027,1
2021-01-03,JOTUNHEIMEN,3028,2
2021-01-03,INDRE_SOGN,3029,1
2021-01-03,VOSS,3031,2
2021-01-03,HALLINGDAL,3032,2
2021-01-03,HARDANGER,3034,2
2021-01-03,VEST_TELEMARK,3035,2
2021-01-03,HEIANE,3037,2
2021-01-04,NORDENSKIOLD_LAND,3003,3
